Annee;Academie.origine;Academie.recrutement;Groupe.CNU;MCF
2018;STRASBOURG;AIX-MARSEILLE;Sciences;
2018;TOULOUSE;AIX-MARSEILLE;Sciences;
2018;VERSAILLES;AIX-MARSEILLE;Sciences;
2018;AIX-MARSEILLE;BESANCON;Sciences;
2018;AMIENS;BESANCON;Sciences;
2018;BESANCON;BESANCON;Sciences;
2018;BORDEAUX;BESANCON;Sciences;
2018;CAEN;BESANCON;Sciences;
2018;CLERMONT-FERRAND;BESANCON;Sciences;
2018;CORSE;BESANCON;Sciences;
2018;CRETEIL;BESANCON;Sciences;
2018;DIJON;BESANCON;Sciences;
2018;GRENOBLE;BESANCON;Sciences;
2018;LA REUNION;BESANCON;Sciences;
2018;LILLE;BESANCON;Sciences;
2018;LIMOGES;BESANCON;Sciences;
2018;LYON;BESANCON;Sciences;
2018;MONTPELLIER;BESANCON;Sciences;
2018;NANCY-METZ;BESANCON;Sciences;1
2018;NANTES;BESANCON;Sciences;
2018;NICE;BESANCON;Sciences;
2018;ORLEANS-TOURS;BESANCON;Sciences;
2018;PARIS;BESANCON;Sciences;
2018;POITIERS;BESANCON;Sciences;
2018;REIMS;BESANCON;Sciences;
2018;RENNES;BESANCON;Sciences;
2018;ROUEN;BESANCON;Sciences;
2018;STRASBOURG;BESANCON;Sciences;
2018;TOULOUSE;BESANCON;Sciences;
2018;VERSAILLES;BESANCON;Sciences;
2018;AIX-MARSEILLE;BORDEAUX;Sciences;
2018;AMIENS;BORDEAUX;Sciences;
2018;BESANCON;BORDEAUX;Sciences;
2018;BORDEAUX;BORDEAUX;Sciences;
2018;CAEN;BORDEAUX;Sciences;
2018;CLERMONT-FERRAND;BORDEAUX;Sciences;
2018;CORSE;BORDEAUX;Sciences;
2018;CRETEIL;BORDEAUX;Sciences;
2018;DIJON;BORDEAUX;Sciences;
2018;GRENOBLE;BORDEAUX;Sciences;
2018;LA REUNION;BORDEAUX;Sciences;
2018;LILLE;BORDEAUX;Sciences;
2018;LIMOGES;BORDEAUX;Sciences;
2018;LYON;BORDEAUX;Sciences;
2018;MONTPELLIER;BORDEAUX;Sciences;
2018;NANCY-METZ;BORDEAUX;Sciences;
2018;NANTES;BORDEAUX;Sciences;
2018;NICE;BORDEAUX;Sciences;
2018;ORLEANS-TOURS;BORDEAUX;Sciences;
2018;PARIS;BORDEAUX;Sciences;1
2018;POITIERS;BORDEAUX;Sciences;
2018;REIMS;BORDEAUX;Sciences;
2018;RENNES;BORDEAUX;Sciences;
2018;ROUEN;BORDEAUX;Sciences;
2018;STRASBOURG;BORDEAUX;Sciences;
2018;TOULOUSE;BORDEAUX;Sciences;1
2018;VERSAILLES;BORDEAUX;Sciences;
2018;AIX-MARSEILLE;CAEN;Sciences;
2018;AMIENS;CAEN;Sciences;
2018;BESANCON;CAEN;Sciences;
2018;BORDEAUX;CAEN;Sciences;
2018;CAEN;CAEN;Sciences;
2018;CLERMONT-FERRAND;CAEN;Sciences;
2018;CORSE;CAEN;Sciences;
2018;CRETEIL;CAEN;Sciences;
2018;DIJON;CAEN;Sciences;
2018;GRENOBLE;CAEN;Sciences;
2018;LA REUNION;CAEN;Sciences;
2018;LILLE;CAEN;Sciences;
2018;LIMOGES;CAEN;Sciences;
2018;LYON;CAEN;Sciences;
2018;MONTPELLIER;CAEN;Sciences;
2018;NANCY-METZ;CAEN;Sciences;
2018;NANTES;CAEN;Sciences;
2018;NICE;CAEN;Sciences;
2018;ORLEANS-TOURS;CAEN;Sciences;
2018;PARIS;CAEN;Sciences;
2018;POITIERS;CAEN;Sciences;
2018;REIMS;CAEN;Sciences;
2018;RENNES;CAEN;Sciences;
2018;ROUEN;CAEN;Sciences;
2018;STRASBOURG;CAEN;Sciences;
2018;TOULOUSE;CAEN;Sciences;
2018;VERSAILLES;CAEN;Sciences;1
2018;AIX-MARSEILLE;GRENOBLE;Sciences;
2018;AMIENS;GRENOBLE;Sciences;
2018;BESANCON;GRENOBLE;Sciences;
2018;BORDEAUX;GRENOBLE;Sciences;
2018;CAEN;GRENOBLE;Sciences;
2018;CLERMONT-FERRAND;GRENOBLE;Sciences;
2018;CORSE;GRENOBLE;Sciences;
2018;CRETEIL;GRENOBLE;Sciences;
2018;DIJON;GRENOBLE;Sciences;
2018;GRENOBLE;GRENOBLE;Sciences;
2018;LA REUNION;GRENOBLE;Sciences;
2018;LILLE;GRENOBLE;Sciences;
2018;LIMOGES;GRENOBLE;Sciences;
2018;LYON;GRENOBLE;Sciences;
2018;MONTPELLIER;GRENOBLE;Sciences;
2018;NANCY-METZ;GRENOBLE;Sciences;
2018;NANTES;GRENOBLE;Sciences;
2018;NICE;GRENOBLE;Sciences;
2018;ORLEANS-TOURS;GRENOBLE;Sciences;
2018;PARIS;GRENOBLE;Sciences;
2018;POITIERS;GRENOBLE;Sciences;
2018;REIMS;GRENOBLE;Sciences;
2018;RENNES;GRENOBLE;Sciences;
2018;ROUEN;GRENOBLE;Sciences;
2018;STRASBOURG;GRENOBLE;Sciences;
2018;TOULOUSE;GRENOBLE;Sciences;1
2018;VERSAILLES;GRENOBLE;Sciences;
2018;AIX-MARSEILLE;LILLE;Sciences;
2018;AMIENS;LILLE;Sciences;
2018;BESANCON;LILLE;Sciences;
2018;BORDEAUX;LILLE;Sciences;
2018;CAEN;LILLE;Sciences;
2018;CLERMONT-FERRAND;LILLE;Sciences;
2018;CORSE;LILLE;Sciences;
2018;CRETEIL;LILLE;Sciences;
2018;DIJON;LILLE;Sciences;
2018;GRENOBLE;LILLE;Sciences;
2018;LA REUNION;LILLE;Sciences;
2018;LILLE;LILLE;Sciences;
2018;LIMOGES;LILLE;Sciences;
2018;LYON;LILLE;Sciences;
2018;MONTPELLIER;LILLE;Sciences;
2018;NANCY-METZ;LILLE;Sciences;1
2018;NANTES;LILLE;Sciences;
2018;NICE;LILLE;Sciences;
2018;ORLEANS-TOURS;LILLE;Sciences;1
2018;PARIS;LILLE;Sciences;
2018;POITIERS;LILLE;Sciences;
2018;REIMS;LILLE;Sciences;
2018;RENNES;LILLE;Sciences;
2018;ROUEN;LILLE;Sciences;
2018;STRASBOURG;LILLE;Sciences;
2018;TOULOUSE;LILLE;Sciences;
2018;VERSAILLES;LILLE;Sciences;
2018;AIX-MARSEILLE;LIMOGES;Sciences;
2018;AMIENS;LIMOGES;Sciences;
2018;BESANCON;LIMOGES;Sciences;
2018;BORDEAUX;LIMOGES;Sciences;
2018;CAEN;LIMOGES;Sciences;
2018;CLERMONT-FERRAND;LIMOGES;Sciences;
2018;CORSE;LIMOGES;Sciences;
2018;CRETEIL;LIMOGES;Sciences;
2018;DIJON;LIMOGES;Sciences;
2018;GRENOBLE;LIMOGES;Sciences;
2018;LA REUNION;LIMOGES;Sciences;
2018;LILLE;LIMOGES;Sciences;
2018;LIMOGES;LIMOGES;Sciences;
2018;LYON;LIMOGES;Sciences;
2018;MONTPELLIER;LIMOGES;Sciences;
2018;NANCY-METZ;LIMOGES;Sciences;
2018;NANTES;LIMOGES;Sciences;
2018;NICE;LIMOGES;Sciences;
2018;ORLEANS-TOURS;LIMOGES;Sciences;
2018;PARIS;LIMOGES;Sciences;
2018;POITIERS;LIMOGES;Sciences;
2018;REIMS;LIMOGES;Sciences;
2018;RENNES;LIMOGES;Sciences;
2018;ROUEN;LIMOGES;Sciences;
2018;STRASBOURG;LIMOGES;Sciences;
2018;TOULOUSE;LIMOGES;Sciences;
2018;VERSAILLES;LIMOGES;Sciences;1
2018;AIX-MARSEILLE;LYON;Sciences;
2018;AMIENS;LYON;Sciences;
2018;BESANCON;LYON;Sciences;
2018;BORDEAUX;LYON;Sciences;
2018;CAEN;LYON;Sciences;
2018;CLERMONT-FERRAND;LYON;Sciences;
2018;CORSE;LYON;Sciences;
2018;CRETEIL;LYON;Sciences;
2018;DIJON;LYON;Sciences;
2018;GRENOBLE;LYON;Sciences;
2018;LA REUNION;LYON;Sciences;
2018;LILLE;LYON;Sciences;
2018;LIMOGES;LYON;Sciences;
2018;LYON;LYON;Sciences;1
2018;MONTPELLIER;LYON;Sciences;
2018;NANCY-METZ;LYON;Sciences;
2018;NANTES;LYON;Sciences;
2018;NICE;LYON;Sciences;
2018;ORLEANS-TOURS;LYON;Sciences;
2018;PARIS;LYON;Sciences;
2018;POITIERS;LYON;Sciences;
2018;REIMS;LYON;Sciences;
2018;RENNES;LYON;Sciences;
2018;ROUEN;LYON;Sciences;
2018;STRASBOURG;LYON;Sciences;
2018;TOULOUSE;LYON;Sciences;
2018;VERSAILLES;LYON;Sciences;
2018;AIX-MARSEILLE;MONTPELLIER;Sciences;
2018;AMIENS;MONTPELLIER;Sciences;
2018;BESANCON;MONTPELLIER;Sciences;
2018;BORDEAUX;MONTPELLIER;Sciences;
2018;CAEN;MONTPELLIER;Sciences;
2018;CLERMONT-FERRAND;MONTPELLIER;Sciences;
2018;CORSE;MONTPELLIER;Sciences;
2018;CRETEIL;MONTPELLIER;Sciences;
2018;DIJON;MONTPELLIER;Sciences;1
2018;GRENOBLE;MONTPELLIER;Sciences;
2018;LA REUNION;MONTPELLIER;Sciences;
2018;LILLE;MONTPELLIER;Sciences;
2018;LIMOGES;MONTPELLIER;Sciences;
2018;LYON;MONTPELLIER;Sciences;
2018;MONTPELLIER;MONTPELLIER;Sciences;
2018;NANCY-METZ;MONTPELLIER;Sciences;
2018;NANTES;MONTPELLIER;Sciences;
2018;NICE;MONTPELLIER;Sciences;
2018;ORLEANS-TOURS;MONTPELLIER;Sciences;
2018;PARIS;MONTPELLIER;Sciences;
2018;POITIERS;MONTPELLIER;Sciences;
2018;REIMS;MONTPELLIER;Sciences;
2018;RENNES;MONTPELLIER;Sciences;
2018;ROUEN;MONTPELLIER;Sciences;
2018;STRASBOURG;MONTPELLIER;Sciences;
2018;TOULOUSE;MONTPELLIER;Sciences;
2018;VERSAILLES;MONTPELLIER;Sciences;
2018;AIX-MARSEILLE;NANTES;Sciences;
2018;AMIENS;NANTES;Sciences;
2018;BESANCON;NANTES;Sciences;
2018;BORDEAUX;NANTES;Sciences;
2018;CAEN;NANTES;Sciences;
2018;CLERMONT-FERRAND;NANTES;Sciences;
2018;CORSE;NANTES;Sciences;
2018;CRETEIL;NANTES;Sciences;
2018;DIJON;NANTES;Sciences;
2018;GRENOBLE;NANTES;Sciences;
2018;LA REUNION;NANTES;Sciences;
2018;LILLE;NANTES;Sciences;
2018;LIMOGES;NANTES;Sciences;
2018;LYON;NANTES;Sciences;1
2018;MONTPELLIER;NANTES;Sciences;
2018;NANCY-METZ;NANTES;Sciences;
2018;NANTES;NANTES;Sciences;
2018;NICE;NANTES;Sciences;
2018;ORLEANS-TOURS;NANTES;Sciences;
2018;PARIS;NANTES;Sciences;
2018;POITIERS;NANTES;Sciences;
2018;REIMS;NANTES;Sciences;
2018;RENNES;NANTES;Sciences;
2018;ROUEN;NANTES;Sciences;
2018;STRASBOURG;NANTES;Sciences;
2018;TOULOUSE;NANTES;Sciences;
2018;VERSAILLES;NANTES;Sciences;
2018;AIX-MARSEILLE;PARIS;Sciences;2
2018;AMIENS;PARIS;Sciences;
2018;BESANCON;PARIS;Sciences;
2018;BORDEAUX;PARIS;Sciences;1
2018;CAEN;PARIS;Sciences;
2018;CLERMONT-FERRAND;PARIS;Sciences;
2018;CORSE;PARIS;Sciences;
2018;CRETEIL;PARIS;Sciences;1
2018;DIJON;PARIS;Sciences;
2018;GRENOBLE;PARIS;Sciences;
2018;LA REUNION;PARIS;Sciences;
2018;LILLE;PARIS;Sciences;
2018;LIMOGES;PARIS;Sciences;
2018;LYON;PARIS;Sciences;
2018;MONTPELLIER;PARIS;Sciences;
2018;NANCY-METZ;PARIS;Sciences;
2018;NANTES;PARIS;Sciences;
2018;NICE;PARIS;Sciences;
2018;ORLEANS-TOURS;PARIS;Sciences;
2018;PARIS;PARIS;Sciences;2
2018;POITIERS;PARIS;Sciences;
2018;REIMS;PARIS;Sciences;
2018;RENNES;PARIS;Sciences;
2018;ROUEN;PARIS;Sciences;
2018;STRASBOURG;PARIS;Sciences;
2018;TOULOUSE;PARIS;Sciences;
2018;VERSAILLES;PARIS;Sciences;
2018;AIX-MARSEILLE;POITIERS;Sciences;
2018;AMIENS;POITIERS;Sciences;
2018;BESANCON;POITIERS;Sciences;
2018;BORDEAUX;POITIERS;Sciences;
2018;CAEN;POITIERS;Sciences;
2018;CLERMONT-FERRAND;POITIERS;Sciences;
2018;CORSE;POITIERS;Sciences;
2018;CRETEIL;POITIERS;Sciences;
2018;DIJON;POITIERS;Sciences;
2018;GRENOBLE;POITIERS;Sciences;
2018;LA REUNION;POITIERS;Sciences;
2018;LILLE;POITIERS;Sciences;
2018;LIMOGES;POITIERS;Sciences;
2018;LYON;POITIERS;Sciences;
2018;MONTPELLIER;POITIERS;Sciences;
2018;NANCY-METZ;POITIERS;Sciences;
2018;NANTES;POITIERS;Sciences;
2018;NICE;POITIERS;Sciences;
2018;ORLEANS-TOURS;POITIERS;Sciences;
2018;PARIS;POITIERS;Sciences;
2018;POITIERS;POITIERS;Sciences;
2018;REIMS;POITIERS;Sciences;
2018;RENNES;POITIERS;Sciences;
2018;ROUEN;POITIERS;Sciences;1
2018;STRASBOURG;POITIERS;Sciences;
2018;TOULOUSE;POITIERS;Sciences;
2018;VERSAILLES;POITIERS;Sciences;
2018;AIX-MARSEILLE;REIMS;Sciences;
2018;AMIENS;REIMS;Sciences;
2018;BESANCON;REIMS;Sciences;
2018;BORDEAUX;REIMS;Sciences;
2018;CAEN;REIMS;Sciences;
2018;CLERMONT-FERRAND;REIMS;Sciences;
2018;CORSE;REIMS;Sciences;
2018;CRETEIL;REIMS;Sciences;
2018;DIJON;REIMS;Sciences;
2018;GRENOBLE;REIMS;Sciences;
2018;LA REUNION;REIMS;Sciences;
2018;LILLE;REIMS;Sciences;
2018;LIMOGES;REIMS;Sciences;
2018;LYON;REIMS;Sciences;
2018;MONTPELLIER;REIMS;Sciences;
2018;NANCY-METZ;REIMS;Sciences;
2018;NANTES;REIMS;Sciences;
2018;NICE;REIMS;Sciences;
2018;ORLEANS-TOURS;REIMS;Sciences;
2018;PARIS;REIMS;Sciences;1
2018;POITIERS;REIMS;Sciences;
2018;REIMS;REIMS;Sciences;
2018;RENNES;REIMS;Sciences;
2018;ROUEN;REIMS;Sciences;
2018;STRASBOURG;REIMS;Sciences;
2018;TOULOUSE;REIMS;Sciences;
2018;VERSAILLES;REIMS;Sciences;
2018;AIX-MARSEILLE;RENNES;Sciences;
2018;AMIENS;RENNES;Sciences;
2018;BESANCON;RENNES;Sciences;
2018;BORDEAUX;RENNES;Sciences;1
2018;CAEN;RENNES;Sciences;
2018;CLERMONT-FERRAND;RENNES;Sciences;
2018;CORSE;RENNES;Sciences;
2018;CRETEIL;RENNES;Sciences;
2018;DIJON;RENNES;Sciences;
2018;GRENOBLE;RENNES;Sciences;
2018;LA REUNION;RENNES;Sciences;
2018;LILLE;RENNES;Sciences;
2018;LIMOGES;RENNES;Sciences;
2018;LYON;RENNES;Sciences;
2018;MONTPELLIER;RENNES;Sciences;
2018;NANCY-METZ;RENNES;Sciences;1
2018;NANTES;RENNES;Sciences;
2018;NICE;RENNES;Sciences;
2018;ORLEANS-TOURS;RENNES;Sciences;
2018;PARIS;RENNES;Sciences;
2018;POITIERS;RENNES;Sciences;
2018;REIMS;RENNES;Sciences;
2018;RENNES;RENNES;Sciences;1
2018;ROUEN;RENNES;Sciences;
2018;STRASBOURG;RENNES;Sciences;
2018;TOULOUSE;RENNES;Sciences;
2018;VERSAILLES;RENNES;Sciences;
2018;AIX-MARSEILLE;STRASBOURG;Sciences;
2018;AMIENS;STRASBOURG;Sciences;
2018;BESANCON;STRASBOURG;Sciences;
2018;BORDEAUX;STRASBOURG;Sciences;
2018;CAEN;STRASBOURG;Sciences;
2018;CLERMONT-FERRAND;STRASBOURG;Sciences;
2018;CORSE;STRASBOURG;Sciences;
2018;CRETEIL;STRASBOURG;Sciences;
2018;DIJON;STRASBOURG;Sciences;
2018;GRENOBLE;STRASBOURG;Sciences;
2018;LA REUNION;STRASBOURG;Sciences;
2018;LILLE;STRASBOURG;Sciences;
2018;LIMOGES;STRASBOURG;Sciences;
2018;LYON;STRASBOURG;Sciences;
2018;MONTPELLIER;STRASBOURG;Sciences;
2018;NANCY-METZ;STRASBOURG;Sciences;
2018;NANTES;STRASBOURG;Sciences;
2018;NICE;STRASBOURG;Sciences;
2018;ORLEANS-TOURS;STRASBOURG;Sciences;
2018;PARIS;STRASBOURG;Sciences;
2018;POITIERS;STRASBOURG;Sciences;
2018;REIMS;STRASBOURG;Sciences;
2018;RENNES;STRASBOURG;Sciences;
2018;ROUEN;STRASBOURG;Sciences;
2018;STRASBOURG;STRASBOURG;Sciences;
2018;TOULOUSE;STRASBOURG;Sciences;1
2018;VERSAILLES;STRASBOURG;Sciences;
2018;AIX-MARSEILLE;TOULOUSE;Sciences;
2018;AMIENS;TOULOUSE;Sciences;
2018;BESANCON;TOULOUSE;Sciences;
2018;BORDEAUX;TOULOUSE;Sciences;1
2018;CAEN;TOULOUSE;Sciences;
2018;CLERMONT-FERRAND;TOULOUSE;Sciences;
2018;CORSE;TOULOUSE;Sciences;
2018;CRETEIL;TOULOUSE;Sciences;
2018;DIJON;TOULOUSE;Sciences;
2018;GRENOBLE;TOULOUSE;Sciences;
2018;LA REUNION;TOULOUSE;Sciences;
2018;LILLE;TOULOUSE;Sciences;
2018;LIMOGES;TOULOUSE;Sciences;
2018;LYON;TOULOUSE;Sciences;
2018;MONTPELLIER;TOULOUSE;Sciences;
2018;NANCY-METZ;TOULOUSE;Sciences;
2018;NANTES;TOULOUSE;Sciences;
2018;NICE;TOULOUSE;Sciences;
2018;ORLEANS-TOURS;TOULOUSE;Sciences;
2018;PARIS;TOULOUSE;Sciences;
2018;POITIERS;TOULOUSE;Sciences;
2018;REIMS;TOULOUSE;Sciences;
2018;RENNES;TOULOUSE;Sciences;
2018;ROUEN;TOULOUSE;Sciences;
2018;STRASBOURG;TOULOUSE;Sciences;
2018;TOULOUSE;TOULOUSE;Sciences;1
2018;VERSAILLES;TOULOUSE;Sciences;1
2018;AIX-MARSEILLE;VERSAILLES;Sciences;
2018;AMIENS;VERSAILLES;Sciences;
2018;BESANCON;VERSAILLES;Sciences;
2018;BORDEAUX;VERSAILLES;Sciences;
2018;CAEN;VERSAILLES;Sciences;
2018;CLERMONT-FERRAND;VERSAILLES;Sciences;
2018;CORSE;VERSAILLES;Sciences;
2018;CRETEIL;VERSAILLES;Sciences;
2018;DIJON;VERSAILLES;Sciences;
2018;GRENOBLE;VERSAILLES;Sciences;
2018;LA REUNION;VERSAILLES;Sciences;
2018;LILLE;VERSAILLES;Sciences;
2018;LIMOGES;VERSAILLES;Sciences;1
2018;LYON;VERSAILLES;Sciences;
2018;MONTPELLIER;VERSAILLES;Sciences;
2018;NANCY-METZ;VERSAILLES;Sciences;
2018;NANTES;VERSAILLES;Sciences;
2018;NICE;VERSAILLES;Sciences;
2018;ORLEANS-TOURS;VERSAILLES;Sciences;
2018;PARIS;VERSAILLES;Sciences;
2018;POITIERS;VERSAILLES;Sciences;
2018;REIMS;VERSAILLES;Sciences;
2018;RENNES;VERSAILLES;Sciences;
2018;ROUEN;VERSAILLES;Sciences;
2018;STRASBOURG;VERSAILLES;Sciences;
2018;TOULOUSE;VERSAILLES;Sciences;
2018;VERSAILLES;VERSAILLES;Sciences;1
2017;AIX-MARSEILLE;AIX-MARSEILLE;Droit;
2017;AMIENS;AIX-MARSEILLE;Droit;
2017;BESANCON;AIX-MARSEILLE;Droit;
2017;BORDEAUX;AIX-MARSEILLE;Droit;
2017;CAEN;AIX-MARSEILLE;Droit;
2017;CLERMONT-FERRAND;AIX-MARSEILLE;Droit;
2017;CORSE;AIX-MARSEILLE;Droit;
2017;CRETEIL;AIX-MARSEILLE;Droit;
2017;DIJON;AIX-MARSEILLE;Droit;
2017;GRENOBLE;AIX-MARSEILLE;Droit;2
2017;LILLE;AIX-MARSEILLE;Droit;
2017;LYON;AIX-MARSEILLE;Droit;1
2017;MONTPELLIER;AIX-MARSEILLE;Droit;1
2017;NANCY-METZ;AIX-MARSEILLE;Droit;
2017;NANTES;AIX-MARSEILLE;Droit;
2017;NICE;AIX-MARSEILLE;Droit;
2017;ORLEANS-TOURS;AIX-MARSEILLE;Droit;
2017;PACIFIQUE;AIX-MARSEILLE;Droit;1
2017;PARIS;AIX-MARSEILLE;Droit;
2017;POITIERS;AIX-MARSEILLE;Droit;
2017;REIMS;AIX-MARSEILLE;Droit;
2017;RENNES;AIX-MARSEILLE;Droit;
2017;ROUEN;AIX-MARSEILLE;Droit;
2017;STRASBOURG;AIX-MARSEILLE;Droit;
2017;TOULOUSE;AIX-MARSEILLE;Droit;
2017;VERSAILLES;AIX-MARSEILLE;Droit;
2017;AIX-MARSEILLE;BESANCON;Droit;
2017;AMIENS;BESANCON;Droit;
2017;BESANCON;BESANCON;Droit;
2017;BORDEAUX;BESANCON;Droit;
2017;CAEN;BESANCON;Droit;
2017;CLERMONT-FERRAND;BESANCON;Droit;
2017;CORSE;BESANCON;Droit;
2017;CRETEIL;BESANCON;Droit;
2017;DIJON;BESANCON;Droit;
2017;GRENOBLE;BESANCON;Droit;
2017;LILLE;BESANCON;Droit;
2017;LYON;BESANCON;Droit;
2017;MONTPELLIER;BESANCON;Droit;
2017;NANCY-METZ;BESANCON;Droit;
2017;NANTES;BESANCON;Droit;
2017;NICE;BESANCON;Droit;
2017;ORLEANS-TOURS;BESANCON;Droit;
2017;PACIFIQUE;BESANCON;Droit;
2017;PARIS;BESANCON;Droit;
2017;POITIERS;BESANCON;Droit;
2017;REIMS;BESANCON;Droit;
2017;RENNES;BESANCON;Droit;
2017;ROUEN;BESANCON;Droit;
2017;STRASBOURG;BESANCON;Droit;1
2017;TOULOUSE;BESANCON;Droit;
2017;VERSAILLES;BESANCON;Droit;
2017;AIX-MARSEILLE;BORDEAUX;Droit;
2017;AMIENS;BORDEAUX;Droit;
2017;BESANCON;BORDEAUX;Droit;
2017;BORDEAUX;BORDEAUX;Droit;
2017;CAEN;BORDEAUX;Droit;
2017;CLERMONT-FERRAND;BORDEAUX;Droit;
2017;CORSE;BORDEAUX;Droit;
2017;CRETEIL;BORDEAUX;Droit;
2017;DIJON;BORDEAUX;Droit;
2017;GRENOBLE;BORDEAUX;Droit;
2017;LILLE;BORDEAUX;Droit;
2017;LYON;BORDEAUX;Droit;
2017;MONTPELLIER;BORDEAUX;Droit;
2017;NANCY-METZ;BORDEAUX;Droit;1
2017;NANTES;BORDEAUX;Droit;
2017;NICE;BORDEAUX;Droit;
2017;ORLEANS-TOURS;BORDEAUX;Droit;
2017;PACIFIQUE;BORDEAUX;Droit;
2017;PARIS;BORDEAUX;Droit;
2017;POITIERS;BORDEAUX;Droit;
2017;REIMS;BORDEAUX;Droit;
2017;RENNES;BORDEAUX;Droit;
2017;ROUEN;BORDEAUX;Droit;
2017;STRASBOURG;BORDEAUX;Droit;
2017;TOULOUSE;BORDEAUX;Droit;
2017;VERSAILLES;BORDEAUX;Droit;
2017;AIX-MARSEILLE;CRETEIL;Droit;
2017;AMIENS;CRETEIL;Droit;
2017;BESANCON;CRETEIL;Droit;
2017;BORDEAUX;CRETEIL;Droit;
2017;CAEN;CRETEIL;Droit;1
2017;CLERMONT-FERRAND;CRETEIL;Droit;
2017;CORSE;CRETEIL;Droit;
2017;CRETEIL;CRETEIL;Droit;1
2017;DIJON;CRETEIL;Droit;
2017;GRENOBLE;CRETEIL;Droit;
2017;LILLE;CRETEIL;Droit;
2017;LYON;CRETEIL;Droit;
2017;MONTPELLIER;CRETEIL;Droit;
2017;NANCY-METZ;CRETEIL;Droit;
2017;NANTES;CRETEIL;Droit;
2017;NICE;CRETEIL;Droit;
2017;ORLEANS-TOURS;CRETEIL;Droit;
2017;PACIFIQUE;CRETEIL;Droit;
2017;PARIS;CRETEIL;Droit;
2017;POITIERS;CRETEIL;Droit;
2017;REIMS;CRETEIL;Droit;
2017;RENNES;CRETEIL;Droit;
2017;ROUEN;CRETEIL;Droit;
2017;STRASBOURG;CRETEIL;Droit;
2017;TOULOUSE;CRETEIL;Droit;
2017;VERSAILLES;CRETEIL;Droit;
2017;AIX-MARSEILLE;DIJON;Droit;
2017;AMIENS;DIJON;Droit;
2017;BESANCON;DIJON;Droit;1
2017;BORDEAUX;DIJON;Droit;
2017;CAEN;DIJON;Droit;
2017;CLERMONT-FERRAND;DIJON;Droit;
2017;CORSE;DIJON;Droit;
2017;CRETEIL;DIJON;Droit;
2017;DIJON;DIJON;Droit;
2017;GRENOBLE;DIJON;Droit;
2017;LILLE;DIJON;Droit;
2017;LYON;DIJON;Droit;
2017;MONTPELLIER;DIJON;Droit;
2017;NANCY-METZ;DIJON;Droit;
2017;NANTES;DIJON;Droit;
2017;NICE;DIJON;Droit;
2017;ORLEANS-TOURS;DIJON;Droit;
2017;PACIFIQUE;DIJON;Droit;
2017;PARIS;DIJON;Droit;
2017;POITIERS;DIJON;Droit;
2017;REIMS;DIJON;Droit;
2017;RENNES;DIJON;Droit;
2017;ROUEN;DIJON;Droit;
2017;STRASBOURG;DIJON;Droit;
2017;TOULOUSE;DIJON;Droit;
2017;VERSAILLES;DIJON;Droit;
2017;AIX-MARSEILLE;GRENOBLE;Droit;
2017;AMIENS;GRENOBLE;Droit;
2017;BESANCON;GRENOBLE;Droit;
2017;BORDEAUX;GRENOBLE;Droit;
2017;CAEN;GRENOBLE;Droit;
2017;CLERMONT-FERRAND;GRENOBLE;Droit;
2017;CORSE;GRENOBLE;Droit;
2017;CRETEIL;GRENOBLE;Droit;
2017;DIJON;GRENOBLE;Droit;1
2017;GRENOBLE;GRENOBLE;Droit;
2017;LILLE;GRENOBLE;Droit;
2017;LYON;GRENOBLE;Droit;
2017;MONTPELLIER;GRENOBLE;Droit;1
2017;NANCY-METZ;GRENOBLE;Droit;
2017;NANTES;GRENOBLE;Droit;1
2017;NICE;GRENOBLE;Droit;
2017;ORLEANS-TOURS;GRENOBLE;Droit;
2017;PACIFIQUE;GRENOBLE;Droit;
2017;PARIS;GRENOBLE;Droit;
2017;POITIERS;GRENOBLE;Droit;
2017;REIMS;GRENOBLE;Droit;
2017;RENNES;GRENOBLE;Droit;
2017;ROUEN;GRENOBLE;Droit;
2017;STRASBOURG;GRENOBLE;Droit;
2017;TOULOUSE;GRENOBLE;Droit;1
2017;VERSAILLES;GRENOBLE;Droit;
2017;AIX-MARSEILLE;LYON;Droit;
2017;AMIENS;LYON;Droit;
2017;BESANCON;LYON;Droit;
2017;BORDEAUX;LYON;Droit;
2017;CAEN;LYON;Droit;
2017;CLERMONT-FERRAND;LYON;Droit;
2017;CORSE;LYON;Droit;
2017;CRETEIL;LYON;Droit;
2017;DIJON;LYON;Droit;
2017;GRENOBLE;LYON;Droit;
2017;LILLE;LYON;Droit;
2017;LYON;LYON;Droit;3
2017;MONTPELLIER;LYON;Droit;1
2017;NANCY-METZ;LYON;Droit;
2017;NANTES;LYON;Droit;
2017;NICE;LYON;Droit;
2017;ORLEANS-TOURS;LYON;Droit;
2017;PACIFIQUE;LYON;Droit;
2017;PARIS;LYON;Droit;
2017;POITIERS;LYON;Droit;
2017;REIMS;LYON;Droit;
2017;RENNES;LYON;Droit;
2017;ROUEN;LYON;Droit;
2017;STRASBOURG;LYON;Droit;
2017;TOULOUSE;LYON;Droit;
2017;VERSAILLES;LYON;Droit;
2017;AIX-MARSEILLE;MONTPELLIER;Droit;1
2017;AMIENS;MONTPELLIER;Droit;
2017;BESANCON;MONTPELLIER;Droit;
2017;BORDEAUX;MONTPELLIER;Droit;
2017;CAEN;MONTPELLIER;Droit;
